,HOME_LAST_GAME_OE,HOME_LAST_GAME_HOME_WIN_PCTG,HOME_NUM_REST_DAYS,HOME_LAST_GAME_AWAY_WIN_PCTG,HOME_LAST_GAME_TOTAL_WIN_PCTG,HOME_LAST_GAME_ROLLING_SCORING_MARGIN,HOME_LAST_GAME_ROLLING_OE,HOME_W,SEASON,AWAY_LAST_GAME_OE,AWAY_LAST_GAME_HOME_WIN_PCTG,AWAY_NUM_REST_DAYS,AWAY_LAST_GAME_AWAY_WIN_PCTG,AWAY_LAST_GAME_TOTAL_WIN_PCTG,AWAY_LAST_GAME_ROLLING_SCORING_MARGIN,AWAY_LAST_GAME_ROLLING_OE
367,0.5619834710743802,0.4444444444444444,2.0,0.3333333333333333,0.3888888888888889,-8.666666666666666,0.5807251100107065,1,2022-23,0.584,0.5,2.0,0.375,0.4444444444444444,6.0,0.5902183874988016
368,0.6446280991735537,0.9,2.0,0.5,0.75,5.0,0.592003330539131,0,2022-23,0.5901639344262295,0.5,2.0,0.2857142857142857,0.4117647058823529,-0.3333333333333333,0.5888290317565047
369,0.5798319327731093,0.5,2.0,0.2857142857142857,0.4,-13.666666666666666,0.5648604269293924,0,2022-23,0.5338983050847458,0.4444444444444444,2.0,0.0,0.26666666666666666,-2.6666666666666665,0.5533414770702906
370,0.5630252100840336,0.5714285714285714,4.0,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.5736802121307143,0,2022-23,0.6017699115044248,1.0,2.0,0.5,0.6666666666666666,-3.3333333333333335,0.583306019884191
371,0.5726495726495726,0.6,1.0,0.3333333333333333,0.45454545454545453,1.6666666666666667,0.5492193732193732,1,2022-23,0.6153846153846154,0.8,1.0,0.4,0.6,17.0,0.596587514744732
372,0.5412844036697247,0.75,2.0,0.4,0.5555555555555556,24.0,0.6027688334260507,1,2022-23,0.5470085470085471,0.6,2.0,0.4,0.5,7.666666666666667,0.5404349477682812
373,0.5462962962962963,0.5,1.0,0.5,0.5,-0.3333333333333333,0.5471561304894638,1,2022-23,0.5692307692307692,0.3333333333333333,2.0,0.5,0.42857142857142855,-6.666666666666667,0.5442563250702785
374,0.575,0.4,1.0,0.0,0.2857142857142857,-2.0,0.57895372489194,0,2022-23,0.5225225225225225,0.5,3.0,0.3333333333333333,0.42857142857142855,1.6666666666666667,0.5624932624932625
375,0.5726495726495726,0.6666666666666666,1.0,0.3333333333333333,0.5,9.333333333333334,0.5923420768248354,0,2022-23,0.591304347826087,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,8.666666666666666,0.5917958534037288
376,0.5877862595419847,0.0,2.0,0.75,0.6,2.0,0.5946144926525533,1,2022-23,0.5923076923076923,0.6666666666666666,2.0,0.5,0.6,0.3333333333333333,0.57297992154035
377,0.6120689655172413,0.5,2.0,0.5,0.5,-5.333333333333333,0.5471611858206242,1,2022-23,0.5603448275862069,0.3333333333333333,2.0,0.0,0.25,-2.6666666666666665,0.5867182528954102
378,0.5431034482758621,,2.0,1.0,1.0,7.0,0.5431034482758621,1,2022-23,0.5378151260504201,,2.0,1.0,1.0,8.0,0.5378151260504201
379,,,,,,,,0,2022-23,,,,,,,
380,0.5462184873949579,0.575,2.0,0.36585365853658536,0.4691358024691358,-0.3333333333333333,0.5753071063020104,0,2022-23,0.6363636363636364,0.34146341463414637,1.0,0.175,0.25925925925925924,-13.0,0.5735319294641329
381,0.5934959349593496,0.5789473684210527,3.0,0.36585365853658536,0.46835443037974683,-5.666666666666667,0.5965698283125295,1,2022-23,0.6377952755905512,0.575,1.0,0.6410256410256411,0.6075949367088608,11.333333333333334,0.635325608264882
382,0.5288461538461539,0.6410256410256411,3.0,0.39473684210526316,0.5194805194805194,-17.333333333333332,0.524865929277694,1,2022-23,0.5486725663716814,0.5789473684210527,3.0,0.38461538461538464,0.4805194805194805,3.0,0.5480204865171895
383,0.5700934579439252,0.7027027027027027,2.0,0.6052631578947368,0.6533333333333333,-11.0,0.5563443565780014,1,2022-23,0.628099173553719,0.5789473684210527,2.0,0.39473684210526316,0.4868421052631579,3.0,0.5598198965466881
384,0.625,0.5277777777777778,2.0,0.358974358974359,0.44,-11.333333333333334,0.5894822841417269,0,2022-23,0.4672897196261682,0.5789473684210527,1.0,0.3783783783783784,0.48,-5.333333333333333,0.5510184771135275
385,0.6097560975609756,0.3333333333333333,2.0,0.3076923076923077,0.32,-1.6666666666666667,0.5663574456257383,1,2022-23,0.584070796460177,0.5789473684210527,2.0,0.3888888888888889,0.4864864864864865,-4.666666666666667,0.5801037220866229
386,0.6016949152542372,0.5945945945945946,2.0,0.3888888888888889,0.4931506849315068,-1.6666666666666667,0.5813198893484353,0,2022-23,0.5166666666666667,0.3333333333333333,1.0,0.2894736842105263,0.3108108108108108,-17.333333333333332,0.5076481859667701
387,0.5545454545454546,0.6111111111111112,2.0,0.3888888888888889,0.5,2.0,0.5700204543201868,0,2022-23,0.6097560975609756,0.8055555555555556,2.0,0.21621621621621623,0.5068493150684932,-3.0,0.5897575986349056
388,0.6904761904761905,0.8529411764705882,2.0,0.3888888888888889,0.6142857142857143,0.3333333333333333,0.6266434282563315,1,2022-23,0.5877192982456141,0.6111111111111112,3.0,0.4,0.5070422535211268,-2.0,0.5490137773813064
389,0.5,0.5294117647058824,2.0,0.4444444444444444,0.4857142857142857,2.3333333333333335,0.5582917538494555,0,2022-23,0.5677966101694916,0.6111111111111112,2.0,0.38235294117647056,0.5,-3.6666666666666665,0.5452995368249606
390,0.6590909090909091,0.34285714285714286,1.0,0.18181818181818182,0.2647058823529412,4.666666666666667,0.5853731625764936,0,2022-23,0.4915254237288136,0.6111111111111112,2.0,0.36363636363636365,0.4927536231884058,-9.0,0.5341949196420265
391,0.5765765765765766,0.6285714285714286,2.0,0.36363636363636365,0.5,-2.3333333333333335,0.5435814581891149,0,2022-23,0.5945945945945946,0.8484848484848485,2.0,0.36363636363636365,0.6060606060606061,5.333333333333333,0.5728428321711904
392,0.6417910447761194,0.84375,2.0,0.36363636363636365,0.6,2.0,0.5849010442294024,1,2022-23,0.5344827586206896,0.6285714285714286,3.0,0.375,0.5074626865671642,-2.3333333333333335,0.5335198501893627
393,0.5463917525773195,0.6176470588235294,2.0,0.3870967741935484,0.5076923076923077,0.3333333333333333,0.5969797835243978,1,2022-23,0.5983606557377049,0.6060606060606061,2.0,0.34375,0.47692307692307695,-15.0,0.5161042288126856
394,0.6120689655172413,0.6363636363636364,3.0,0.3870967741935484,0.515625,0.6666666666666666,0.5815158659986246,0,2022-23,0.6396396396396397,0.6774193548387096,2.0,0.42424242424242425,0.546875,10.666666666666666,0.5887339336736144
395,0.6324786324786325,0.625,2.0,0.3870967741935484,0.5079365079365079,7.0,0.5928321105312255,1,2022-23,0.6111111111111112,0.7058823529411765,1.0,0.5925925925925926,0.6557377049180327,6.0,0.5521885521885522
396,0.5,0.6451612903225806,2.0,0.3870967741935484,0.5161290322580645,4.666666666666667,0.5675131460818263,0,2022-23,0.6194029850746269,0.5454545454545454,3.0,0.3103448275862069,0.43548387096774194,4.333333333333333,0.5938662376147085
397,0.6460176991150443,0.6666666666666666,3.0,0.3870967741935484,0.5245901639344263,4.666666666666667,0.6002234264556582,0,2022-23,0.5901639344262295,0.5172413793103449,3.0,0.41935483870967744,0.4666666666666667,6.333333333333333,0.5942731005526226
398,0.5565217391304348,0.6551724137931034,8.0,0.3870967741935484,0.5166666666666667,-5.666666666666667,0.5791099152020869,1,2022-23,0.5158730158730159,0.3,8.0,0.1724137931034483,0.23728813559322035,-12.333333333333334,0.5413694366635543
399,0.6666666666666666,0.8666666666666667,2.0,0.5,0.6896551724137931,2.3333333333333335,0.6131521877790534,1,2022-23,0.5981308411214953,0.6551724137931034,2.0,0.4,0.5254237288135594,0.0,0.6022747555461425
400,0.5826771653543307,0.6785714285714286,2.0,0.4,0.5344827586206896,3.0,0.5988042412541822,0,2022-23,0.532258064516129,0.625,3.0,0.37037037037037035,0.5084745762711864,-10.0,0.5812495309769616
401,0.5882352941176471,0.5714285714285714,1.0,0.5555555555555556,0.5636363636363636,4.666666666666667,0.6351809954751132,1,2022-23,0.6260162601626016,0.6785714285714286,1.0,0.41379310344827586,0.543859649122807,9.0,0.6057797206706065
402,0.625,0.5925925925925926,2.0,0.5555555555555556,0.5740740740740741,-3.3333333333333335,0.6164725946836039,0,2022-23,0.5877192982456141,0.6785714285714286,2.0,0.39285714285714285,0.5357142857142857,4.333333333333333,0.5802908171329225
403,0.5818181818181818,0.56,2.0,0.53125,0.543859649122807,4.333333333333333,0.5494949494949495,0,2022-23,0.6036036036036037,0.6785714285714286,2.0,0.37037037037037035,0.5272727272727272,4.0,0.5559054199830898
404,0.5398230088495575,0.6428571428571429,3.0,0.34615384615384615,0.5,1.3333333333333333,0.5849875868007842,0,2022-23,0.5495495495495496,0.6785714285714286,2.0,0.34615384615384615,0.5185185185185185,1.6666666666666667,0.5451804092580792
405,0.5811965811965812,0.76,2.0,0.25925925925925924,0.5,-4.666666666666667,0.5610524551701023,1,2022-23,0.5145631067961165,0.6785714285714286,2.0,0.36,0.5283018867924528,1.0,0.5419382290247484
406,0.5398230088495575,0.6538461538461539,2.0,0.36,0.5098039215686274,-1.6666666666666667,0.5659945205823175,1,2022-23,0.5350877192982456,0.24,2.0,0.2692307692307692,0.2549019607843137,-5.0,0.5787515700430106
407,0.6220472440944882,0.64,3.0,0.34615384615384615,0.49019607843137253,-1.0,0.578638244179416,1,2022-23,0.5353535353535354,0.6538461538461539,2.0,0.375,0.52,-3.6666666666666665,0.5652649871665152
408,0.6296296296296297,0.72,2.0,0.2916666666666667,0.5102040816326531,12.666666666666666,0.5639923830942174,0,2022-23,0.6228070175438597,0.6538461538461539,2.0,0.34782608695652173,0.5102040816326531,3.3333333333333335,0.5782329506295282
409,0.5376344086021505,0.68,2.0,0.34782608695652173,0.5208333333333334,1.0,0.571780036735598,0,2022-23,0.6640625,0.5454545454545454,3.0,0.3333333333333333,0.43478260869565216,7.333333333333333,0.6120992647058824
410,0.5742574257425742,0.7083333333333334,2.0,0.34782608695652173,0.5319148936170213,0.0,0.5994651189256857,0,2022-23,0.7454545454545455,0.5416666666666666,2.0,0.4583333333333333,0.5,-9.333333333333334,0.6069972800061296
411,0.603448275862069,0.6956521739130435,2.0,0.34782608695652173,0.5217391304347826,-14.0,0.6069255288322225,1,2022-23,0.6590909090909091,0.6086956521739131,2.0,0.4782608695652174,0.5434782608695652,11.333333333333334,0.6201433271017202
412,0.6693548387096774,0.5555555555555556,1.0,0.4166666666666667,0.47619047619047616,2.6666666666666665,0.5894789334998127,1,2022-23,0.5966386554621849,0.7272727272727273,1.0,0.36363636363636365,0.5454545454545454,-8.333333333333334,0.5377854461775292
