,CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
1927,OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,0,7,1,5,240,0,54,96,0.563,16,35,0.457,16,21,0.762,17,34,58,31,19,9,14,1,140,58.0,140.0,0,0.6854838709677419,30.0,2022-23,2022-11-29,0022200309,0,1,0.4444444444444444,0.5,0.47619047619047616,7.666666666666667,0.6339631963811239,2.0
1928,New York,Knicks,1610612752,0,1,0,1,0,0,0,3,1,5,240,0,44,87,0.506,10,30,0.333,25,30,0.833,12,30,45,30,27,3,8,7,123,45.0,123.0,0,0.6548672566371682,-4.0,2022-23,2022-11-27,0022200296,1,0,0.4444444444444444,0.45454545454545453,0.45,1.0,0.6071492449941175,2.0
1929,OPPONENTS, Grizzlies,1610612763,1,0,0,0,1,0,1,10,1,5,240,0,46,95,0.484,12,32,0.375,23,31,0.742,16,34,60,32,23,4,11,2,127,60.0,127.0,1,0.639344262295082,4.0,2022-23,2022-11-27,0022200296,0,1,0.7777777777777778,0.45454545454545453,0.6,7.0,0.6023895526535149,2.0
1930,New York,Knicks,1610612752,0,1,0,1,0,0,0,11,1,5,265,0,46,105,0.438,13,41,0.317,24,28,0.857,12,32,55,27,35,7,10,5,129,55.0,129.0,1,0.5615384615384615,-3.0,2022-23,2022-11-25,0022200274,1,0,0.5,0.45454545454545453,0.47368421052631576,-4.666666666666667,0.5586714802031117,4.0
1931,OPPONENTS, Trail Blazers,1610612757,1,0,0,0,1,0,1,16,1,5,265,0,42,85,0.494,10,32,0.313,38,51,0.745,13,35,64,24,24,3,13,3,132,64.0,132.0,1,0.6055045871559633,3.0,2022-23,2022-11-25,0022200274,0,1,0.5,0.6363636363636364,0.5789473684210527,-7.666666666666667,0.5703693451439418,2.0
1932,Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,0,9,1,5,240,0,43,88,0.489,8,24,0.333,25,32,0.781,11,27,47,25,18,5,14,5,119,47.0,119.0,0,0.5862068965517241,-10.0,2022-23,2022-11-21,0022200254,1,0,0.5,0.3333333333333333,0.4117647058823529,-6.666666666666667,0.5976014905234507,3.0
1933,OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,2,7,1,5,240,0,51,97,0.526,11,34,0.324,16,20,0.8,14,34,55,21,28,10,15,2,129,55.0,129.0,0,0.6050420168067226,10.0,2022-23,2022-11-21,0022200254,0,1,0.5714285714285714,0.45454545454545453,0.5,-7.0,0.516146081073939,1.0
1934,Phoenix,Suns,1610612756,1,0,1,0,0,0,0,9,1,5,240,0,43,101,0.426,17,39,0.436,13,18,0.722,22,38,69,35,22,3,13,8,116,69.0,116.0,0,0.6141732283464567,21.0,2022-23,2022-11-20,0022200240,1,0,0.8888888888888888,0.2857142857142857,0.625,10.333333333333334,0.6148241469816272,2.0
1935,OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,1,11,1,5,240,0,34,85,0.4,7,25,0.28,20,25,0.8,10,29,50,20,15,4,11,7,95,50.0,95.0,0,0.5094339622641509,-21.0,2022-23,2022-11-20,0022200240,0,1,0.5714285714285714,0.4,0.47058823529411764,-9.333333333333334,0.49931389365351625,2.0
1936,Utah,Jazz,1610612762,0,1,0,1,0,0,1,6,1,5,240,0,36,83,0.434,14,43,0.326,25,30,0.833,15,34,55,29,22,7,21,5,111,55.0,111.0,0,0.5508474576271186,-7.0,2022-23,2022-11-15,0022200208,1,0,0.8333333333333334,0.5,0.625,-7.666666666666667,0.5490004345936549,2.0
1937,OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,2,9,1,5,240,0,44,93,0.473,11,32,0.344,19,25,0.76,13,30,52,26,25,10,14,3,118,52.0,118.0,0,0.5833333333333334,7.0,2022-23,2022-11-15,0022200208,0,1,0.5714285714285714,0.42857142857142855,0.5,2.0,0.5873503773093938,2.0
1938,New York,Knicks,1610612752,0,1,0,1,0,0,0,8,1,5,240,0,48,97,0.495,10,31,0.323,29,33,0.879,13,22,43,25,18,13,13,2,135,43.0,135.0,0,0.5983606557377049,-10.0,2022-23,2022-11-13,0022200192,1,0,0.5714285714285714,0.3333333333333333,0.46153846153846156,-9.333333333333334,0.5387392661982826,2.0
1939,OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,0,7,1,5,240,0,55,88,0.625,17,31,0.548,18,20,0.9,4,34,45,31,27,9,19,5,145,45.0,145.0,0,0.6417910447761194,10.0,2022-23,2022-11-13,0022200192,0,1,0.5714285714285714,0.3333333333333333,0.46153846153846156,8.333333333333334,0.6169448684607266,2.0
1940,New York,Knicks,1610612752,1,0,1,0,0,0,0,5,1,5,240,0,42,94,0.447,10,40,0.25,27,29,0.931,16,31,52,23,31,7,11,3,121,52.0,121.0,0,0.5803571428571429,9.0,2022-23,2022-11-11,0022200178,1,0,0.6666666666666666,0.3333333333333333,0.5,-1.6666666666666667,0.5126190476190476,2.0
1941,OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,12,1,5,240,0,37,80,0.463,7,31,0.226,31,41,0.756,12,31,55,22,23,6,15,6,112,55.0,112.0,0,0.5619047619047619,-9.0,2022-23,2022-11-11,0022200178,0,1,0.5,0.0,0.23076923076923078,-5.333333333333333,0.5364270603208656,2.0
1942,Philadelphia,76ers,1610612755,0,1,0,1,0,0,0,7,1,5,240,0,37,98,0.378,13,47,0.277,17,21,0.81,13,31,51,27,25,12,15,8,104,51.0,104.0,0,0.5039370078740157,-2.0,2022-23,2022-11-04,0022200122,1,0,0.2,0.6,0.4,-1.6666666666666667,0.5618518670857716,2.0
1943,OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,1,11,1,5,240,0,37,80,0.463,9,33,0.273,23,27,0.852,10,40,61,24,21,5,22,8,106,61.0,106.0,0,0.5258620689655172,2.0,2022-23,2022-11-04,0022200122,0,1,0.75,0.25,0.5,-8.0,0.5420011039677902,2.0
1944,New York,Knicks,1610612752,1,0,1,0,0,0,0,6,1,5,265,0,52,97,0.536,11,30,0.367,19,22,0.864,12,34,52,26,24,5,16,11,134,52.0,134.0,1,0.6141732283464567,3.0,2022-23,2022-10-26,0022200058,1,0,1.0,0.0,0.75,13.333333333333334,0.613031194109586,2.0
1945,OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,0,14,1,5,265,0,49,99,0.495,13,31,0.419,20,30,0.667,9,33,56,31,24,9,15,5,131,56.0,131.0,0,0.5882352941176471,-3.0,2022-23,2022-10-26,0022200058,0,1,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5976864278957997,3.0
1946,New York,Knicks,1610612752,1,0,1,0,0,0,1,12,1,5,240,0,43,93,0.462,11,37,0.297,18,25,0.72,18,32,62,24,24,7,14,3,115,62.0,115.0,0,0.5929203539823009,13.0,2022-23,2022-10-24,0022200046,1,0,1.0,0.0,0.6666666666666666,11.333333333333334,0.591512891530996,3.0
1947,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,8,1,5,240,0,36,86,0.419,7,35,0.2,23,27,0.852,13,28,49,14,23,6,13,4,102,49.0,102.0,0,0.5,-13.0,2022-23,2022-10-24,0022200046,0,1,0.0,0.0,0.0,-9.666666666666666,0.5169124877089479,2.0
1948,New York,Knicks,1610612752,1,0,1,0,0,0,0,7,1,5,240,0,50,95,0.526,16,38,0.421,14,22,0.636,11,39,57,29,26,4,12,6,130,57.0,130.0,0,0.632,24.0,2022-23,2022-10-21,0022200023,1,0,1.0,0.0,0.5,10.5,0.5908091603053436,2.0
1949,OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,11,1,5,240,0,39,90,0.433,9,36,0.25,19,32,0.594,13,36,60,26,21,6,15,2,106,60.0,106.0,0,0.5508474576271186,-24.0,2022-23,2022-10-21,0022200023,0,1,1.0,0.0,0.5,-10.0,0.5571697605595911,2.0
1950,Memphis,Grizzlies,1610612763,1,0,1,0,0,0,1,15,1,5,265,0,42,108,0.389,17,50,0.34,14,23,0.609,20,44,79,27,17,6,14,7,115,79.0,115.0,0,0.5348837209302325,3.0,2022-23,2022-10-19,0022200009,1,0,1.0,,1.0,3.0,0.5348837209302325,
1951,OPPONENTS, Knicks,1610612752,0,1,0,0,0,1,0,10,1,5,265,0,44,109,0.404,9,37,0.243,15,18,0.833,18,36,64,28,26,7,12,5,112,64.0,112.0,1,0.549618320610687,-3.0,2022-23,2022-10-19,0022200009,0,1,,0.0,0.0,-3.0,0.549618320610687,
1952,Orlando,Magic,1610612753,1,0,1,0,0,0,2,14,1,5,240,0,43,75,0.573,17,33,0.515,25,40,0.625,7,34,55,30,26,11,16,6,128,55.0,128.0,1,0.6403508771929824,26.0,2022-23,2023-04-02,0022201169,1,0,0.5128205128205128,0.358974358974359,0.4358974358974359,9.333333333333334,0.5736701379116239,2.0
1953,OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,0,7,1,5,240,0,32,78,0.41,9,33,0.273,29,36,0.806,9,29,45,22,29,4,16,1,102,45.0,102.0,0,0.5046728971962616,-26.0,2022-23,2023-04-02,0022201169,0,1,0.23076923076923078,0.1794871794871795,0.20512820512820512,-11.0,0.561831959520907,2.0
1954,Washington,Wizards,1610612764,0,1,0,1,0,0,1,8,1,5,240,0,41,105,0.39,17,50,0.34,10,12,0.833,15,36,59,24,24,5,13,5,109,59.0,109.0,0,0.5118110236220472,-7.0,2022-23,2023-03-31,0022201151,1,0,0.47368421052631576,0.41025641025641024,0.44155844155844154,0.6666666666666666,0.5617696861446503,3.0
1955,OPPONENTS, Magic,1610612753,1,0,0,0,1,0,1,9,1,5,240,0,44,88,0.5,8,24,0.333,20,26,0.769,6,42,57,26,16,2,11,14,116,57.0,116.0,0,0.5882352941176471,7.0,2022-23,2023-03-31,0022201151,0,1,0.5,0.358974358974359,0.42857142857142855,5.0,0.5738950591891768,3.0
1956,Memphis,Grizzlies,1610612763,1,0,1,0,0,0,1,8,1,5,240,0,42,88,0.477,12,34,0.353,17,23,0.739,7,42,57,26,17,11,17,6,113,57.0,113.0,1,0.5483870967741935,5.0,2022-23,2023-03-28,0022201133,1,0,0.868421052631579,0.40540540540540543,0.64,15.333333333333334,0.6200756017784045,2.0
1957,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,10,1,5,240,0,41,100,0.41,14,49,0.286,12,15,0.8,8,39,57,24,15,9,16,8,108,57.0,108.0,0,0.49242424242424243,-5.0,2022-23,2023-03-28,0022201133,0,1,0.5,0.34210526315789475,0.42105263157894735,4.333333333333333,0.5583721833721834,2.0
1958,Orlando,Magic,1610612753,1,0,1,0,0,0,1,4,1,5,240,0,43,80,0.538,12,27,0.444,24,25,0.96,7,35,46,27,21,7,16,5,122,46.0,122.0,0,0.603448275862069,10.0,2022-23,2023-03-21,0022201077,1,0,0.4722222222222222,0.35135135135135137,0.410958904109589,3.0,0.5669943953643014,2.0
1959,OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,5,1,5,240,0,42,83,0.506,10,32,0.313,18,23,0.783,4,29,38,30,23,7,14,4,112,38.0,112.0,1,0.5853658536585366,-10.0,2022-23,2023-03-21,0022201077,0,1,0.47058823529411764,0.42105263157894735,0.4444444444444444,-15.666666666666666,0.5648361766755915,3.0
1960,Phoenix,Suns,1610612756,1,0,1,0,0,0,0,5,1,5,240,0,43,90,0.478,13,35,0.371,17,17,1.0,7,28,40,26,22,7,14,5,116,40.0,116.0,0,0.5609756097560976,3.0,2022-23,2023-03-16,0022201046,1,0,0.6571428571428571,0.42857142857142855,0.5428571428571428,-6.666666666666667,0.565579612142805,2.0
1961,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,2,7,1,5,240,0,43,86,0.5,8,28,0.286,19,23,0.826,11,36,54,25,20,7,19,3,113,54.0,113.0,0,0.5714285714285714,-3.0,2022-23,2023-03-16,0022201046,0,1,0.45714285714285713,0.34285714285714286,0.4,-3.0,0.583721766203518,2.0
1962,San Antonio,Spurs,1610612759,1,0,1,0,0,0,1,5,1,5,240,0,48,85,0.565,22,41,0.537,14,18,0.778,7,40,52,39,17,6,15,7,132,52.0,132.0,0,0.6590909090909091,18.0,2022-23,2023-03-14,0022201032,1,0,0.34285714285714286,0.18181818181818182,0.2647058823529412,4.666666666666667,0.5853731625764936,2.0
1963,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,5,1,5,240,0,44,97,0.454,10,29,0.345,16,21,0.762,13,29,47,24,16,7,9,2,114,47.0,114.0,0,0.5811965811965812,-18.0,2022-23,2023-03-14,0022201032,0,1,0.45714285714285713,0.35294117647058826,0.4057971014492754,-4.333333333333333,0.5849859887066787,3.0
1964,Orlando,Magic,1610612753,0,1,0,1,0,0,0,17,1,5,240,0,44,94,0.468,16,34,0.471,20,31,0.645,12,24,53,21,16,9,10,4,124,53.0,124.0,0,0.5752212389380531,-7.0,2022-23,2023-03-09,0022200994,1,0,0.4411764705882353,0.36363636363636365,0.40298507462686567,-7.0,0.5865311065155403,2.0
1965,OPPONENTS, Jazz,1610612762,1,0,0,0,1,0,1,6,1,5,240,0,49,88,0.557,13,34,0.382,20,21,0.952,11,31,48,27,26,7,18,8,131,48.0,131.0,0,0.6229508196721312,7.0,2022-23,2023-03-09,0022200994,0,1,0.6060606060606061,0.35294117647058826,0.47761194029850745,-2.3333333333333335,0.5777704918032788,2.0
1966,Orlando,Magic,1610612753,0,1,0,1,0,0,0,3,1,5,240,0,42,84,0.5,11,31,0.355,24,31,0.774,6,32,41,29,25,11,11,2,119,41.0,119.0,0,0.6016949152542372,-3.0,2022-23,2023-03-05,0022200966,1,0,0.46875,0.36363636363636365,0.4153846153846154,-4.666666666666667,0.5816565896851357,2.0
1967,OPPONENTS, Trail Blazers,1610612757,1,0,0,0,1,0,0,10,1,5,240,0,39,83,0.47,16,47,0.34,28,32,0.875,9,37,56,27,22,9,17,5,122,56.0,122.0,0,0.559322033898305,3.0,2022-23,2023-03-05,0022200966,0,1,0.53125,0.40625,0.46875,-8.666666666666666,0.5426246014431951,2.0
1968,Charlotte,Hornets,1610612766,0,1,0,1,0,0,0,7,1,5,240,0,38,78,0.487,9,24,0.375,21,25,0.84,8,26,41,25,20,11,21,4,106,41.0,106.0,0,0.5431034482758621,-11.0,2022-23,2023-03-03,0022200946,1,0,0.3548387096774194,0.2647058823529412,0.3076923076923077,-4.666666666666667,0.5294934312175692,2.0
1969,OPPONENTS, Magic,1610612753,1,0,0,0,1,0,2,5,1,5,240,0,46,86,0.535,10,26,0.385,15,19,0.789,13,29,47,21,24,9,20,4,117,47.0,117.0,0,0.5877192982456141,11.0,2022-23,2023-03-03,0022200946,0,1,0.4838709677419355,0.36363636363636365,0.421875,-1.0,0.5603369009525911,2.0
1970,Orlando,Magic,1610612753,0,1,0,1,0,0,1,11,1,5,240,0,35,90,0.389,6,29,0.207,32,38,0.842,15,40,66,16,19,4,14,8,108,66.0,108.0,0,0.4857142857142857,-13.0,2022-23,2023-02-25,0022200905,1,0,0.4838709677419355,0.3333333333333333,0.4098360655737705,-7.0,0.5309907834101383,2.0
1971,OPPONENTS, Pacers,1610612754,1,0,0,0,1,0,3,5,1,5,240,0,48,99,0.485,15,40,0.375,10,14,0.714,10,35,50,35,24,9,10,8,121,50.0,121.0,0,0.6194029850746269,13.0,2022-23,2023-02-25,0022200905,0,1,0.5454545454545454,0.3103448275862069,0.43548387096774194,4.333333333333333,0.5938662376147085,2.0
1972,Orlando,Magic,1610612753,1,0,1,0,0,0,2,10,1,5,240,0,39,95,0.411,12,31,0.387,18,23,0.783,12,34,56,27,19,7,14,6,108,56.0,108.0,0,0.532258064516129,2.0,2022-23,2023-02-23,0022200888,1,0,0.5,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5472469410456062,9.0
1973,OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,2,8,1,5,240,0,37,81,0.457,17,34,0.5,15,19,0.789,6,39,53,22,25,5,21,7,106,53.0,106.0,0,0.5,-2.0,2022-23,2023-02-23,0022200888,0,1,0.27586206896551724,0.22580645161290322,0.25,-7.0,0.5459770114942528,8.0
1974,Toronto,Raptors,1610612761,1,0,1,0,0,0,2,5,1,5,240,0,50,83,0.602,8,24,0.333,15,20,0.75,13,27,45,31,16,9,20,11,123,45.0,123.0,0,0.6694214876033058,10.0,2022-23,2023-02-14,0022200868,1,0,0.5806451612903226,0.35714285714285715,0.4745762711864407,1.6666666666666667,0.6140158609320988,2.0
1975,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,9,1,5,240,0,43,84,0.512,13,31,0.419,14,18,0.778,9,20,38,26,17,6,19,2,113,38.0,113.0,0,0.575,-10.0,2022-23,2023-02-14,0022200868,0,1,0.4827586206896552,0.3333333333333333,0.4067796610169492,-1.6666666666666667,0.5408420789605198,1.0
1976,Charlotte,Hornets,1610612766,0,1,0,1,0,0,0,7,1,5,240,0,45,83,0.542,12,33,0.364,11,23,0.478,8,31,46,28,23,8,15,6,113,46.0,113.0,0,0.6186440677966102,-6.0,2022-23,2023-02-05,0022200802,1,0,0.2916666666666667,0.25806451612903225,0.2727272727272727,-9.333333333333334,0.5555301063775641,2.0
1977,OPPONENTS, Magic,1610612753,1,0,0,0,1,0,0,4,1,5,240,0,42,91,0.462,8,23,0.348,27,30,0.9,18,34,56,25,18,6,12,2,119,56.0,119.0,0,0.6090909090909091,6.0,2022-23,2023-02-05,0022200802,0,1,0.5,0.32142857142857145,0.4074074074074074,0.6666666666666666,0.5524700789406672,2.0
1978,Philadelphia,76ers,1610612755,1,0,1,0,0,0,1,9,1,5,240,0,34,78,0.436,14,35,0.4,23,26,0.885,7,36,52,27,24,7,19,4,105,52.0,105.0,0,0.5213675213675214,11.0,2022-23,2023-02-01,0022200770,1,0,0.7142857142857143,0.5909090909090909,0.66,2.6666666666666665,0.5722711472237089,2.0
1979,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,10,1,5,240,0,33,87,0.379,6,38,0.158,22,29,0.759,12,34,56,12,21,10,15,4,94,56.0,94.0,0,0.4411764705882353,-11.0,2022-23,2023-02-01,0022200770,0,1,0.5,0.2692307692307692,0.38461538461538464,-6.666666666666667,0.5283224400871459,2.0
1980,Philadelphia,76ers,1610612755,0,1,0,1,0,0,0,10,1,5,240,0,40,85,0.471,11,30,0.367,18,23,0.783,8,37,55,28,25,8,19,3,109,55.0,109.0,0,0.5483870967741935,-10.0,2022-23,2023-01-30,0022200756,1,0,0.7037037037037037,0.5909090909090909,0.6530612244897959,0.3333333333333333,0.6083585166444117,2.0
1981,OPPONENTS, Magic,1610612753,1,0,0,0,1,0,0,8,1,5,240,0,42,99,0.424,11,29,0.379,24,30,0.8,15,35,58,23,16,11,10,6,119,58.0,119.0,0,0.5555555555555556,10.0,2022-23,2023-01-30,0022200756,0,1,0.5,0.28,0.39215686274509803,-4.666666666666667,0.547930283224401,2.0
1982,Orlando,Magic,1610612753,1,0,1,0,0,0,1,13,1,5,240,0,46,82,0.561,15,28,0.536,19,25,0.76,9,25,47,34,22,8,18,7,126,47.0,126.0,0,0.64,6.0,2022-23,2023-01-25,0022200720,1,0,0.52,0.2608695652173913,0.3958333333333333,0.3333333333333333,0.6017652641569123,2.0
1983,OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,3,13,1,5,240,0,41,85,0.482,15,35,0.429,23,29,0.793,10,22,45,25,20,14,17,5,120,45.0,120.0,0,0.5641025641025641,-6.0,2022-23,2023-01-25,0022200720,0,1,0.64,0.32,0.48,-1.6666666666666667,0.5345383214235674,1.0
1984,Washington,Wizards,1610612764,1,0,1,0,0,0,0,9,1,5,240,0,51,95,0.537,18,34,0.529,18,25,0.72,9,37,55,34,18,6,8,5,138,55.0,138.0,1,0.6640625,20.0,2022-23,2023-01-21,0022200693,1,0,0.5454545454545454,0.3333333333333333,0.43478260869565216,7.333333333333333,0.6120992647058824,3.0
1985,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,7,1,5,240,0,42,90,0.467,14,34,0.412,20,24,0.833,9,32,48,24,19,3,11,10,118,48.0,118.0,0,0.5689655172413793,-20.0,2022-23,2023-01-21,0022200693,0,1,0.4782608695652174,0.2608695652173913,0.3695652173913043,-3.3333333333333335,0.5824904856030887,1.0
1986,Utah,Jazz,1610612762,1,0,1,0,0,0,0,13,1,5,240,0,36,83,0.434,11,35,0.314,29,40,0.725,17,42,72,15,18,9,24,11,112,72.0,112.0,0,0.4857142857142857,4.0,2022-23,2023-01-13,0022200638,1,0,0.6666666666666666,0.3333333333333333,0.4888888888888889,0.3333333333333333,0.5320764862049265,3.0
1987,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,6,1,5,240,0,42,96,0.438,14,36,0.389,10,16,0.625,11,29,46,23,25,13,15,3,108,46.0,108.0,1,0.5284552845528455,-4.0,2022-23,2023-01-13,0022200638,0,1,0.45454545454545453,0.2857142857142857,0.37209302325581395,-8.666666666666666,0.5435682037796141,3.0
1988,Portland,Trail Blazers,1610612757,0,1,0,1,0,0,1,7,1,5,240,0,42,87,0.483,6,35,0.171,16,19,0.842,13,30,50,22,22,10,17,7,106,50.0,106.0,0,0.5663716814159292,-3.0,2022-23,2023-01-10,0022200616,1,0,0.5625,0.4166666666666667,0.475,-8.0,0.5252290455343146,2.0
1989,OPPONENTS, Magic,1610612753,1,0,0,0,1,0,0,6,1,5,240,0,40,78,0.513,9,24,0.375,20,25,0.8,6,29,41,19,20,10,16,2,109,41.0,109.0,0,0.5514018691588785,3.0,2022-23,2023-01-10,0022200616,0,1,0.45454545454545453,0.3,0.38095238095238093,-2.6666666666666665,0.5668466416921984,1.0
1990,Sacramento,Kings,1610612758,1,0,1,0,0,0,0,5,1,5,240,0,52,97,0.536,23,46,0.5,9,12,0.75,11,37,53,39,16,4,11,1,136,53.0,136.0,0,0.6691176470588235,25.0,2022-23,2023-01-09,0022200610,1,0,0.5714285714285714,0.5,0.5384615384615384,6.666666666666667,0.6255754475703325,2.0
1991,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,8,1,5,240,0,41,90,0.456,14,44,0.318,15,20,0.75,9,32,49,24,18,7,13,7,111,49.0,111.0,0,0.5508474576271186,-25.0,2022-23,2023-01-09,0022200610,0,1,0.45454545454545453,0.2631578947368421,0.36585365853658536,-6.333333333333333,0.5692322048254251,2.0
1992,Orlando,Magic,1610612753,0,1,0,1,0,0,1,4,1,5,240,0,39,84,0.464,11,36,0.306,26,30,0.867,7,32,43,23,22,6,11,3,115,43.0,115.0,1,0.5585585585585585,-8.0,2022-23,2023-01-05,0022200576,1,0,0.45454545454545453,0.23529411764705882,0.358974358974359,-5.333333333333333,0.5636187368470833,1.0
1993,OPPONENTS, Grizzlies,1610612763,1,0,0,0,1,0,1,9,1,5,240,0,48,92,0.522,12,36,0.333,15,23,0.652,9,40,58,24,22,5,13,3,123,58.0,123.0,0,0.6,8.0,2022-23,2023-01-05,0022200576,0,1,0.8333333333333334,0.5,0.6578947368421053,14.0,0.6040229885057471,1.0
1994,Orlando,Magic,1610612753,1,0,1,0,0,0,1,9,1,5,240,0,42,81,0.519,13,33,0.394,29,36,0.806,13,36,58,26,22,6,17,5,126,58.0,126.0,0,0.6126126126126126,11.0,2022-23,2023-01-04,0022200566,1,0,0.47619047619047616,0.23529411764705882,0.3684210526315789,-9.333333333333334,0.5612331737138566,5.0
1995,OPPONENTS, Thunder,1610612760,0,1,0,0,0,1,0,11,1,5,240,0,36,89,0.404,15,37,0.405,28,31,0.903,9,24,44,23,23,9,9,3,115,44.0,115.0,0,0.5267857142857143,-11.0,2022-23,2023-01-04,0022200566,0,1,0.55,0.2777777777777778,0.42105263157894735,1.0,0.5546161849578074,1.0
1996,Orlando,Magic,1610612753,0,1,0,1,0,0,0,8,1,5,240,0,42,100,0.42,5,27,0.185,11,16,0.688,8,27,43,24,18,8,11,2,100,43.0,100.0,0,0.5196850393700787,-19.0,2022-23,2022-12-30,0022200529,1,0,0.45,0.23529411764705882,0.35135135135135137,-19.333333333333332,0.5564337314144142,2.0
1997,OPPONENTS, Wizards,1610612764,1,0,0,0,1,0,0,5,1,5,240,0,42,75,0.56,15,35,0.429,20,25,0.8,4,49,58,33,18,4,26,10,119,58.0,119.0,0,0.5769230769230769,19.0,2022-23,2022-12-30,0022200529,0,1,0.5882352941176471,0.3,0.43243243243243246,16.333333333333332,0.5941202100080604,2.0
1998,Detroit,Pistons,1610612765,1,0,1,0,0,0,0,9,1,5,240,0,36,80,0.45,18,42,0.429,31,40,0.775,11,38,58,25,25,7,13,4,121,58.0,121.0,0,0.5700934579439252,20.0,2022-23,2022-12-28,0022200515,1,0,0.2777777777777778,0.21052631578947367,0.24324324324324326,-5.333333333333333,0.5398001647304199,2.0
1999,OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,6,1,5,240,0,35,85,0.412,5,22,0.227,26,34,0.765,15,32,53,24,26,5,13,5,101,53.0,101.0,0,0.5514018691588785,-20.0,2022-23,2022-12-28,0022200515,0,1,0.47368421052631576,0.23529411764705882,0.3611111111111111,-6.333333333333333,0.5899237312109514,1.0
2000,Orlando,Magic,1610612753,1,0,1,0,0,0,2,9,1,5,240,0,50,87,0.575,17,32,0.531,16,20,0.8,7,37,53,30,15,8,19,2,133,53.0,133.0,0,0.6201550387596899,20.0,2022-23,2022-12-23,0022200479,1,0,0.5,0.25,0.38235294117647056,8.333333333333334,0.5907223204211386,2.0
2001,OPPONENTS, Spurs,1610612759,0,1,0,0,0,1,0,8,1,5,240,0,44,97,0.454,12,38,0.316,13,18,0.722,13,25,46,28,18,10,13,6,113,46.0,113.0,0,0.576,-20.0,2022-23,2022-12-23,0022200479,0,1,0.29411764705882354,0.3333333333333333,0.3125,-3.3333333333333335,0.5876172320343893,1.0
2002,Orlando,Magic,1610612753,1,0,1,0,0,0,4,16,1,5,240,0,36,77,0.468,14,31,0.452,25,31,0.806,11,31,58,25,28,3,18,7,111,58.0,111.0,0,0.5596330275229358,12.0,2022-23,2022-12-11,0022200398,1,0,0.4375,0.08333333333333333,0.2857142857142857,7.0,0.5615443425076453,2.0
2003,OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,11,1,5,240,0,30,75,0.4,6,25,0.24,33,38,0.868,7,21,39,18,25,9,9,7,99,39.0,99.0,0,0.5052631578947369,-12.0,2022-23,2022-12-11,0022200398,0,1,0.7692307692307693,0.21428571428571427,0.48148148148148145,-1.0,0.5425198180636777,2.0
2004,Orlando,Magic,1610612753,1,0,1,0,0,0,2,2,1,5,240,0,42,71,0.592,10,26,0.385,19,21,0.905,3,40,45,24,27,3,20,4,113,45.0,113.0,0,0.5892857142857143,4.0,2022-23,2022-12-09,0022200379,1,0,0.4,0.08333333333333333,0.25925925925925924,0.6666666666666666,0.5372418879056048,2.0
2005,OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,0,8,1,5,240,0,36,85,0.424,10,35,0.286,27,33,0.818,7,26,41,23,17,10,7,5,109,41.0,109.0,0,0.5462962962962963,-4.0,2022-23,2022-12-09,0022200379,0,1,0.7692307692307693,0.23076923076923078,0.5,1.0,0.5582257495590829,2.0
